NC_007580	11080	['Culicidae', 'Culex quinquefasciatus', 'Dromaius novaehollandiae', 'Dasypodidae', 'Homo sapiens', 'Culex nigripalpus', 'Passer domesticus']	 Orthoflavivirus louisense	St. Louis encephalitis virus
NC_006551	64286	['Aedes albopictus', 'Culex pipiens', 'Turdus merula', 'Homo sapiens', 'Anopheles maculipennis', 'Ochlerotatus caspius', 'Coquillettidia aurites', 'Mansonia africana', 'Culex neavei', 'Culex perexiguus']	 Orthoflavivirus usutuense	Usutu virus
NC_005064	218849	['Aedes']	 unclassified Orthoflavivirus	Kamiti River virus
NC_001437	11072	['Culex tritaeniorhynchus', 'Ardeidae', 'Homo sapiens', 'Equus caballus', 'Sus scrofa', 'Bos taurus', 'Culex gelidus']	 Orthoflavivirus japonicum	Japanese encephalitis virus
NC_038429	3052229	['Myodes glareolus']	Hepacivirus glareoli	Hepacivirus glareoli
NC_029054	64314	['Rodent', 'Rodent']	 Saboya virus	Potiskum virus strain IBAN 10069 polyprotein gene
NC_033721	35279	['Aves', 'Homo sapiens']	 Orthoflavivirus meabanense	Meaban virus
NC_033715	486494	['Uranotaenia mashonaensis']	 unclassified Orthoflavivirus	Nounane virus
NC_033699	64309	['Cynopterus brachyotis']	 Orthoflavivirus jugraense	Jugra virus
NC_033698	64297	['Mus musculus', 'Saxicola rubetra']	 Orthoflavivirus ugandaense	Uganda S virus
NC_033697	64284	['Mus musculus', 'Jaculus jaculus', 'Arvicanthis niloticus', 'Mastomys sp.', 'Gerbilliscus kempi']	 Orthoflavivirus saboyaense	Saboya virus
NC_033694	1302179	['Coquillettidia xanthogaster']	 unclassified Orthoflavivirus	Palm Creek virus
NC_033693	64295	['Antilocapra', 'Rodentia', 'Cercopithecus nictitans', 'Papio papio']	 Orthoflavivirus boubouiense	Bouboui virus
NC_030289	64296	['Macropodidae']	 Orthoflavivirus edgehillense	Edge Hill virus
NC_027999	1566298	['Psathyromyia abonnenci']	 unclassified Orthoflavivirus	Paraiso Escondido virus
NC_027709	1691889	['Capra hircus']	 unclassified Orthoflavivirus	Spanish goat encephalitis virus
NC_026624	64317	['Pipistrellus pipistrellus']	 Orthoflavivirus entebbeense	Sokoluk virus
NC_026620	64299	['Sigmodon hispidus']	 Orthoflavivirus jutiapaense	Jutiapa virus
NC_023439	1456752	['Ixodes lividus']	 unclassified Orthoflavivirus	Kama virus
NC_023424	40004	['Ixodes uriae']	 Orthoflavivirus tyuleniyense	Tyuleniy virus
NC_021069	673515	['Culex tritaeniorhynchus']	 Quang Binh virus	Mosquito flavivirus
NC_008718	64283	['Mops pumilus']	 Orthoflavivirus entebbeense	Entebbe bat virus
NC_008719	44026	['Culicidae', 'Anopheles cruzii', 'Anopheles moucheti']	 Orthoflavivirus sepikense	Sepik virus
NC_005062	12542	['Ixodes', 'Homo sapiens', 'Ondatra zibethicus', 'Dermacentor reticulatus', 'Arvicola amphibius']	 Orthoflavivirus omskense	Omsk hemorrhagic fever virus
NC_004119	64312	['Myotis lucifugus']	 Orthoflavivirus montanaense	Montana myotis leukoencephalitis virus
NC_003996	161675	['Chlorocebus aethiops', 'Mus musculus', 'Pteronotus parnellii']	 unclassified Orthoflavivirus	Tamana bat virus
NC_003690	11085	['Homo sapiens', 'Mus']	 Orthoflavivirus langatense	Langat virus
NC_003687	11083	['Ixodes scapularis', 'Homo sapiens', 'Marmota monax', 'Ixodes spinipalpis', 'Dermacentor andersoni', 'Ixodes cookei', 'Lepus americanus']	 Orthoflavivirus powassanense	Powassan virus
NC_003675	64285	['Homo sapiens', 'Eptesicus fuscus', 'Tadarida brasiliensis mexicana', 'Molossus ater']	 Orthoflavivirus bravoense	Rio Bravo virus
NC_003676	64280	['Apodemus argenteus', 'Apodemus speciosus']	 Orthoflavivirus apoiense	Apoi virus
NC_003635	64300	['Homo sapiens', 'Peromyscus maniculatus']	 Orthoflavivirus modocense	Modoc virus
NC_000943	11079	['Homo sapiens', 'Culex annulirostris']	 Orthoflavivirus murrayense	Murray Valley encephalitis virus
NC_001809	11086	['Homo sapiens', 'Canis lupus familiaris', 'Equus caballus', 'Sus scrofa', 'Bos taurus', 'Ovis aries', 'Ixodes ricinus', 'Cervinae']	 Orthoflavivirus loupingi	Louping ill virus
NC_001672	11084	['Homo sapiens', 'Mus musculus', 'Ixodes ricinus', 'Ixodes persulcatus']	 Orthoflavivirus encephalitidis	Tick-borne encephalitis virus
NC_001655	2847087	['Callithrix jacchus', 'Saguinus']	 Hepacivirus platyrrhini	GB virus-B
NC_002031	11089	['Aedes aegypti', 'Aedes simpsoni', 'Homo sapiens', 'Aedes furcifer', 'Aedes taylori', 'Aedes luteocephalus', 'Aedes africanus', 'Aedes bromeliae']	 Orthoflavivirus flavi	Yellow fever virus
NC_009824	356114	['Homo sapiens']	 Hepacivirus hominis	Hepatitis C virus genotype 3
NC_009827	42182	['Homo sapiens']	 Hepacivirus hominis	Hepatitis C virus genotype 6
NC_009823	40271	['Pan troglodytes']	 Hepacivirus hominis	Hepatitis C virus genotype 2
NC_009826	33746	['Homo sapiens']	 Hepacivirus hominis	Hepatitis C virus genotype 5
NC_009825	33745	['Homo sapiens']	 Hepacivirus hominis	Hepatitis C virus genotype 4
NC_001477	11053	['Homo sapiens']	 Dengue virus	dengue virus type 1
NC_034204	1963247	['Aedes albopictus', 'Anopheles cruzii', 'Anopheles moucheti']	 unclassified Flaviviridae	Menghai flavivirus
NC_039237	54315	['Bos taurus']	 Pestivirus tauri	Bovine viral diarrhea virus 2
NC_038964	1689785	['Sus scrofa domesticus']	 Pestivirus scrofae	Porcine pestivirus 1
NC_038912	358769	['Sus scrofa']	 Pestivirus suis	Classical swine fever virus - Alfort/187
NC_038437	3052613	['Sturnira lilium']	Pegivirus sturnirae	Pegivirus sturnirae
NC_038436	1704090	['Homo sapiens']	 Pegivirus columbiaense	Human hepegivirus
NC_038435	3052612	['Yinpterochiroptera']	Pegivirus scotophili	Pegivirus scotophili
NC_038434	3052605	['Phyllostomidae']	Pegivirus carolliae	Pegivirus carolliae
NC_038433	1307119	['Equus caballus']	 Pegivirus equi	Theiler's disease-associated virus
NC_035432	2014960	['Sus scrofa domesticus']	 Pestivirus L	Linda virus
NC_035187	1969400	['Anopheles farauti']	 unclassified Flaviviridae	Mac Peak virus
NC_035118	1969397	['Anopheles meraukensis']	 unclassified Flaviviridae	Karumba virus
NC_035071	1983570	['root']	 unclassified Flaviviridae	Apis flavivirus
NC_034442	3052614	['Sus scrofa domesticus']	Pegivirus suis	Pegivirus suis
NC_034225	1172985	['Rhipicephalus microplus', 'Chlorocebus aethiops', 'Mesocricetus auratus']	 Jingmenvirus group	Jingmen tick virus
NC_034224	1172985	['Rhipicephalus microplus', 'Chlorocebus aethiops', 'Mesocricetus auratus']	 Jingmenvirus group	Jingmen tick virus
NC_034223	1172985	['Rhipicephalus microplus', 'Chlorocebus aethiops', 'Mesocricetus auratus']	 Jingmenvirus group	Jingmen tick virus
NC_034222	1172985	['Rhipicephalus microplus', 'Chlorocebus aethiops', 'Mesocricetus auratus']	 Jingmenvirus group	Jingmen tick virus
NC_034017	1821227	['Aedes albopictus']	 unclassified Flaviviridae	Xishuangbanna aedes flavivirus
NC_033725	1805494	['Aedes albopictus', 'Culex tarsalis', 'Didelphis virginiana', 'Homo sapiens', 'Mesocricetus auratus', 'Culex annulirostris', 'Culex sitiens']	 unclassified Flaviviridae	Bamaga virus
NC_031327	1903340	['root']	 Anopheles flavivirus Liberia/2013	Anopheles flavivirus variant 1
NC_024299	1286143	['Culex sp.']	 unclassified Flaviviridae	Nienokoue virus
NC_030653	1873455	['Sus scrofa domesticus']	 atypical porcine pestivirus	Atypical porcine pestivirus 1
NC_030400	667516	['Mansonia africana']	 unclassified Flaviviridae	Nakiwogo virus
NC_001564	31658	['Aedes aegypti', 'Aedes albopictus']	 unclassified Orthoflavivirus	Cell fusing agent virus
NC_030290	1821222	['Culiseta melanura']	 unclassified Flaviviridae	Culiseta flavivirus
NC_030291	2847088	['Pteropus vampyrus']	 Pegivirus pteropi	GB virus-D
NC_027998	1729141	['Homo sapiens']	 Pegivirus columbiaense	Human pegivirus 2
NC_028402	1746070	['root']	 Jingmenvirus group	Wuhan cricket virus
NC_028401	1746070	['root']	 Jingmenvirus group	Wuhan cricket virus
NC_028400	1746070	['root']	 Jingmenvirus group	Wuhan cricket virus
NC_028399	1746071	['Ctenocephalides felis']	 Jingmenvirus group	Wuhan flea virus
NC_028398	1746071	['Ctenocephalides felis']	 Jingmenvirus group	Wuhan flea virus
NC_028397	1746063	['Psychoda alternata', 'Diptera sp.', 'Chrysopidae sp.']	 Jingmenvirus group	Shuangao insect virus 7
NC_028396	1746063	['Psychoda alternata', 'Diptera sp.', 'Chrysopidae sp.']	 Jingmenvirus group	Shuangao insect virus 7
NC_028395	1746070	['root']	 Jingmenvirus group	Wuhan cricket virus
NC_028394	1746071	['Ctenocephalides felis']	 Jingmenvirus group	Wuhan flea virus
NC_028393	1746071	['Ctenocephalides felis']	 Jingmenvirus group	Wuhan flea virus
NC_028392	1746063	['Psychoda alternata', 'Diptera sp.', 'Chrysopidae sp.']	 Jingmenvirus group	Shuangao insect virus 7
NC_028391	1746063	['Psychoda alternata', 'Diptera sp.', 'Chrysopidae sp.']	 Jingmenvirus group	Shuangao insect virus 7
NC_028389	1746067	['Hyalopterus pruni']	 Jingmenvirus group	Wuhan aphid virus 1
NC_028388	1746067	['Hyalopterus pruni']	 Jingmenvirus group	Wuhan aphid virus 1
NC_028387	1746068	['Hyalopterus pruni', 'Aulacorthum magnoliae']	 Jingmenvirus group	Wuhan aphid virus 2
NC_028386	1746068	['Hyalopterus pruni', 'Aulacorthum magnoliae']	 Jingmenvirus group	Wuhan aphid virus 2
NC_028385	1746067	['Hyalopterus pruni']	 Jingmenvirus group	Wuhan aphid virus 1
NC_028384	1746067	['Hyalopterus pruni']	 Jingmenvirus group	Wuhan aphid virus 1
NC_028383	1746068	['Hyalopterus pruni', 'Aulacorthum magnoliae']	 Jingmenvirus group	Wuhan aphid virus 2
NC_028382	1746068	['Hyalopterus pruni', 'Aulacorthum magnoliae']	 Jingmenvirus group	Wuhan aphid virus 2
NC_028377	1746066	['Proscyllium habereri']	 unclassified Hepacivirus	Wenling shark virus
NC_028137	1685953	['Macrosiphum euphorbiae']	 unclassified Flaviviridae	Macrosiphum euphorbiae virus 1
NC_025679	1562065	['Rattus norvegicus']	 unclassified Pegivirus	Norway rat pegivirus
NC_025677	1562066	['Rattus norvegicus']	 unclassified Pestivirus	Norway rat pestivirus
NC_024806	649187	['Aedes cinereus']	 unclassified Flaviviridae	Lammi virus
NC_024805	1445557	['Anopheles sp.', 'Ochlerotatus riparius']	 unclassified Flaviviridae	Ilomantsi virus
NC_024377	1454041	['Piliocolobus tephrosceles']	 Pegivirus platyrrhini	Simian pegivirus
NC_024114	1172985	['Rhipicephalus microplus', 'Chlorocebus aethiops', 'Mesocricetus auratus']	 Jingmenvirus group	Jingmen tick virus
NC_024113	1172985	['Rhipicephalus microplus', 'Chlorocebus aethiops', 'Mesocricetus auratus']	 Jingmenvirus group	Jingmen tick virus
NC_024112	1172985	['Rhipicephalus microplus', 'Chlorocebus aethiops', 'Mesocricetus auratus']	 Jingmenvirus group	Jingmen tick virus
NC_024111	1172985	['Rhipicephalus microplus', 'Chlorocebus aethiops', 'Mesocricetus auratus']	 Jingmenvirus group	Jingmen tick virus
NC_024077	1495316	['Heterodera glycines']	 unclassified Flaviviridae	Soybean cyst nematode virus 5
NC_024017	1485186	['Culex chidesteri']	 unclassified Flaviviridae	Nhumirim virus
NC_023176	412969	['Sus scrofa']	 Pestivirus australiaense	Porcine pestivirus isolate Bungowannah
NC_021154	1321391	['Neotoma lepida']	 Pegivirus neotomae	Rodent pegivirus
NC_020902	1307803	['Equus caballus']	 Equine pegivirus	Equine pegivirus 1
NC_018713	2756242	['Ovis aries']	 Pestivirus aydinense	Aydin-like pestivirus
NC_015843	64293	['Culex tritaeniorhynchus', 'Anas', 'Anser', 'Anser caerulescens', 'Gallus', 'Passer', 'Homo sapiens', 'Passerella', 'Melospiza']	 Orthoflavivirus tembusu	Tembusu virus
NC_009026	64303	['Chlorocebus aethiops', 'Culicinae']	 Orthoflavivirus aroaense	Aroa virus
NC_012812	402584	['Bos taurus']	 Pestivirus brazilense	Bovine viral diarrhea virus 3 Th/04_KhonKaen
NC_005039	64294	['Miniopterus fuliginosus']	 Orthoflavivirus yokoseense	Yokose virus
NC_003679	358764	['Bos taurus', 'Capra hircus', 'Ovis aries']	 Pestivirus ovis	Border disease virus
NC_003678	119222	['Giraffa camelopardalis']	 Pestivirus giraffae	Pestivirus giraffe-1 H138
NC_002657	11096	['Sus scrofa']	 Pestivirus suis	Classical swine fever virus
NC_001837	3052610	['Saguinus labiatus']	 unclassified Pegivirus	Pegivirus platyrrhini
NC_001710	54290	['Homo sapiens']	 Pegivirus hominis	GB virus C
NC_001461	11099	['Bos taurus']	 Pestivirus bovis	Bovine viral diarrhea virus 1
NC_078485	2847821	['Sorex caecutiens']	 Mobatvirus lenaense	Lena virus
NC_078262	1303862	['Hipposideros pomona']	 Mobatvirus xuansonense	Xuan son virus
NC_055636	3052500	['Microtus agrestis']	Orthohantavirus tatenalense	Orthohantavirus tatenalense
NC_055640	3051403	['Perca fluviatilis']	Actinovirus bernense	Actinovirus bernense
NC_055174	2116438	['Eptatretus burgeri']	 Agnathovirus eptatreti	Wenling hagfish virus
NC_055173	2116435	['Triacanthodes anomalus', 'Triacanthodes anomalus']	 Actinovirus triacanthodis	Wenling red spikefish hantavirus
NC_055172	2116436	['Lophius litulon']	 Percilovirus lophii	Wenling yellow goosefish hantavirus
NC_055171	2116434	['Halieutaea stellata', 'Starry handfish']	Wenling minipizza batfish hantavirus	Wenling minipizza batfish hantavirus strain XQTMS16810 L protein gene
NC_055170	2116437	['Hemidactylus bowringii']	 Reptillovirus hemidactyli	Hainan oriental leaf-toed gecko hantavirus
NC_055147	1268011	['Stenocephalemys albipes']	 Orthohantavirus tigrayense	Tigray virus
NC_043407	1145238	['"Bat (Carollia perspicillata', 'Zygodontomys brevicauda cherrieI']	Necocli virus	Necocli virus strain HV O0020002 segment S
NC_043175	660954	['Neurotrichus gibbsii', '"Rodent (Microtus ochrogaster']	Oxbow virus	Oxbow virus strain Ng1453 nucleocapsid gene
NC_043125	1283294	['Bats (Rhinolophus species)', 'Rhinolophus sinicus']	Longquan virus	Longquan virus strain Longquan-Rs-32 nucleocapsid gene
NC_043068	1980458	['"Rodent (Myodes glareolus', 'Sorex minutus']	Asikkala virus	Asikkala virus strain CZ/Beskydy/412/2010/Sm segment S
NC_038515	1633187	['Chlorocebus aethiops', 'Taphozous melanopogon']	 Mobatvirus laibinense	Laibin virus
NC_038299	3052470	['Homo sapiens', 'Oryzomys palustris']	Orthohantavirus bayoui	Orthohantavirus bayoui
NC_034564	467989	['Crocidura lasiura']	 Thottimvirus imjinense	Imjin virus
NC_034560	765147	['Sorex roboratus']	 Orthohantavirus kenkemeense	Kenkeme virus
NC_034519	3052483	['Alexandromys maximowiczii']	Orthohantavirus khabarovskense	Orthohantavirus khabarovskense
NC_034517	3052496	['Stenella', 'Hylomyscus simus']	Orthohantavirus sangassouense	Orthohantavirus sangassouense
NC_034515	3052476	['Sigmodon alstoni']	Orthohantavirus delgaditoense	Orthohantavirus delgaditoense
NC_038939	3052492	['Microtus pennsylvanicus']	Orthohantavirus prospectense	Orthohantavirus prospectense
NC_038695	1001080	['Scalopus aquaticus']	 Orthohantavirus rockportense	Rockport virus
NC_034553	238817	['Chlorocebus aethiops', 'Oligoryzomys fulvescens']	 Orthohantavirus maporalense	Maporal virus
NC_034556	1424613	['Eliurus majori']	 Orthohantavirus thailandense	Anjozorobe virus
NC_034485	3052473	['Anourosorex squamipes']	Orthohantavirus caobangense	Orthohantavirus caobangense
NC_034465	660955	['Talpa europaea', 'Chlorocebus aethiops']	 Mobatvirus novaense	Nova virus
NC_034407	1400425	['Crocidura douceti']	 Orthohantavirus boweense	Bowe virus
NC_034403	3052486	['Peromyscus beatae']	Orthohantavirus montanoense	Orthohantavirus montanoense
NC_034402	1679445	['Talpa europaea']	 Orthohantavirus brugesense	Bruges virus
NC_034399	990280	['Crocidura shantungensis']	 Orthohantavirus jejuense	Jeju virus
NC_034401	1841195	['Rousettus amplexicaudatus']	 Mobatvirus quezonense	Quezon virus
NC_010707	1980493	['Suncus murinus', 'Chlorocebus aethiops']	 Thottimvirus thottapalayamense	Thottapalayam virus
NC_006435	93830	['Homo sapiens']	 unclassified Hantavirus	Hantavirus Z10
NC_005238	3052498	['Chlorocebus aethiops', 'Homo sapiens', 'Rattus norvegicus']	Orthohantavirus seoulense	Orthohantavirus seoulense
NC_005226	3052503	['Chlorocebus aethiops', 'Homo sapiens', 'Microtus arvalis', 'Microtus rossiaemeridionalis']	Orthohantavirus tulaense	Orthohantavirus tulaense
NC_005217	3052499	['Homo sapiens', 'Peromyscus maniculatus']	Orthohantavirus sinnombreense	Orthohantavirus sinnombreense
NC_005225	3052493	['Chlorocebus aethiops', 'Homo sapiens', 'Myodes glareolus']	Orthohantavirus puumalaense	Orthohantavirus puumalaense
NC_005222	3052480	['Homo sapiens', 'Rattus norvegicus', 'Apodemus agrarius']	Orthohantavirus hantanense	Orthohantavirus hantanense
NC_003468	1980456	['Chlorocebus aethiops', 'Oligoryzomys longicaudatus']	Orthohantavirus andesense	Orthohantavirus andesense
NC_078483	2847821	['Sorex caecutiens']	 Mobatvirus lenaense	Lena virus
NC_078263	1303862	['Hipposideros pomona']	 Mobatvirus xuansonense	Xuan son virus
NC_055635	3052500	['Microtus agrestis']	Orthohantavirus tatenalense	Orthohantavirus tatenalense
NC_034473	2847081	['Eothenomys eleusis']	 Orthohantavirus fugongense	Fugong virus
NC_055639	3051403	['Perca fluviatilis']	Actinovirus bernense	Actinovirus bernense
NC_043527	450605	['"Shrew (Sorex araneus']	Seewis virus	Seewis virus isolate EWS25 nucleocapsid gene
NC_043409	1145238	['"Bat (Carollia perspicillata']	Necocli virus	Necocli virus strain HV O0020002 segment S
NC_043174	660954	['"Rodent (Microtus ochrogaster']	Oxbow virus	Oxbow virus strain Ng1453 nucleocapsid gene
NC_043126	1283294	['Bats (Rhinolophus species)']	Longquan virus	Longquan virus strain Longquan-Rs-32 nucleocapsid gene
NC_043070	1980458	['"Rodent (Myodes glareolus']	Asikkala virus	Asikkala virus strain CZ/Beskydy/412/2010/Sm segment S
NC_038514	1633187	['Chlorocebus aethiops', 'Taphozous melanopogon']	 Mobatvirus laibinense	Laibin virus
NC_038273	564878	['Bat (Myotis macrodactylus)']	Asama virus	Asama virus strain N10 segment S nucleocapsid protein gene
NC_034566	238817	['Chlorocebus aethiops', 'Oligoryzomys fulvescens']	 Orthohantavirus maporalense	Maporal virus
NC_034559	765147	['Sorex roboratus']	 Orthohantavirus kenkemeense	Kenkeme virus
NC_034558	467989	['Crocidura lasiura']	 Thottimvirus imjinense	Imjin virus
NC_034528	3052476	['Sigmodon alstoni']	Orthohantavirus delgaditoense	Orthohantavirus delgaditoense
NC_034527	3052483	['Alexandromys maximowiczii']	Orthohantavirus khabarovskense	Orthohantavirus khabarovskense
NC_034526	3052496	['Stenella', 'Hylomyscus simus']	Orthohantavirus sangassouense	Orthohantavirus sangassouense
NC_038938	3052492	['Microtus pennsylvanicus']	Orthohantavirus prospectense	Orthohantavirus prospectense
NC_038704	1314974	['"Bat (Sorex isodon']	Yakeshi virus	Yakeshi virus strain Yakeshi-Si-210 nucleocapsid gene
NC_038696	1001080	['Scalopus aquaticus']	 Orthohantavirus rockportense	Rockport virus
NC_038530	943342	['Eothenomys miletus']	 Orthohantavirus luxiense	Eothenomys miletus hantavirus LX309
NC_038384	1167310	['Bat (Rhinolophus species)']	Dabieshan virus	Dabieshan virus strain Yongjia-NC-58 nucleoprotein gene
NC_038373	169173	['Oligoryzomys fulvescens']	 Orthohantavirus chocloense	Choclo virus
NC_034555	1424613	['Eliurus majori']	 Orthohantavirus thailandense	Anjozorobe virus
NC_034484	3052473	['Anourosorex squamipes']	Orthohantavirus caobangense	Orthohantavirus caobangense
NC_034464	660955	['Talpa europaea', 'Chlorocebus aethiops']	 Mobatvirus novaense	Nova virus
NC_034405	1400425	['Crocidura douceti']	 Orthohantavirus boweense	Bowe virus
NC_034398	990280	['Crocidura shantungensis']	 Orthohantavirus jejuense	Jeju virus
NC_034396	3052486	['Peromyscus beatae']	Orthohantavirus montanoense	Orthohantavirus montanoense
NC_034394	1679445	['Talpa europaea']	 Orthohantavirus brugesense	Bruges virus
NC_034400	1841195	['Rousettus amplexicaudatus']	 Mobatvirus quezonense	Quezon virus
NC_005227	3052503	['Chlorocebus aethiops', 'Homo sapiens', 'Microtus arvalis', 'Microtus rossiaemeridionalis']	Orthohantavirus tulaense	Orthohantavirus tulaense
NC_010704	1980493	['Suncus murinus', 'Chlorocebus aethiops']	 Thottimvirus thottapalayamense	Thottapalayam virus
NC_006433	93830	['Homo sapiens']	 unclassified Hantavirus	Hantavirus Z10
NC_005236	3052498	['Chlorocebus aethiops', 'Homo sapiens', 'Rattus norvegicus']	Orthohantavirus seoulense	Orthohantavirus seoulense
NC_005216	3052499	['Homo sapiens', 'Peromyscus maniculatus']	Orthohantavirus sinnombreense	Orthohantavirus sinnombreense
NC_005224	3052493	['Chlorocebus aethiops', 'Homo sapiens', 'Myodes glareolus']	Orthohantavirus puumalaense	Orthohantavirus puumalaense
NC_003466	1980456	['Chlorocebus aethiops', 'Oligoryzomys longicaudatus']	Orthohantavirus andesense	Orthohantavirus andesense
NC_078320	3052538	['Hyalomma aegyptium']	Orthonairovirus tomdiense	Orthonairovirus tomdiense
NC_078145	1714376	['Tadarida']	 Orthonairovirus gossasense	Gossas virus
NC_079099	2825847	['Homo sapiens']	 Orthonairovirus yezoense	Yezo virus
NC_079001	2795181	['Homo sapiens']	 Orthonairovirus songlingense	Songling virus
NC_078999	2811963	['Ixodes ricinus']	 Orthonairovirus sulinaense	Sulina virus
NC_078344	3118717	['Paratemnopteryx couloniana']	 Ocetevirus paratemnopterygis	red goblin roach virus 1
NC_078266	2059308	['Argas robertsi']	 Orthonairovirus australiaense	Vinegar Hill virus
NC_078265	1971396	['Ixodes ricinus']	 Norwavirus grotenhoutense	Grotenhout virus
NC_078256	1810947	['Ornithodoros', 'Carios']	 Orthonairovirus zirkuense	Zirqa virus
NC_078254	1810952	['Ixodes uriae']	 Orthonairovirus sakhalinense	Clo Mor virus
NC_078253	248060	['Mastomys sp.', 'Ornithodoros sonrai']	 Orthonairovirus bandiaense	Bandia virus
NC_078241	1608143	['Neoscona nautica']	 Xinspivirus xinzhouense	Xinzhou Spider Virus
NC_078237	1526514	['Ixodes scapularis']	 Sabavirus americanum	South Bay virus
NC_078225	2849717	['Rhipicephalus bursa']	 Orthonairovirus parahaemorrhagiae	Aigai virus
NC_078168	426791	['Alectorobius capensis']	 Orthonairovirus soldadoense	Soldado virus
NC_078159	248056	['Alectorobius amblus']	 Orthonairovirus peruense	Punta Salinas virus
NC_078150	248059	['Streptopelia turtur', 'Argas lagenoplastis']	 Orthonairovirus abuminaense	Abu Mina virus
NC_078146	248058	['Argas hermanni']	 Orthonairovirus abuhammadense	Abu Hammad virus
NC_078133	1453408	['Nyctalus noctula']	 Orthonairovirus issykkulense	Issyk-Kul virus
NC_078130	498356	['Amblyomma gemma']	 Orthonairovirus amblyommae	Kupe virus
NC_055922	1977074	['root']	 Orthonairovirus dermacentoris	Pacific coast tick nairovirus
NC_055217	2170057	['Ornithodoros', 'Chlorocebus aethiops']	 Orthonairovirus esteroense	Estero Real virus
NC_034561	1810952	['Ixodes uriae']	 Orthonairovirus sakhalinense	Clo Mor virus
NC_034520	3052525	['Hyalomma dromedarii']	 Orthonairovirus randallense	Orthonairovirus khani
NC_034511	3052532	['Ornithodoros erraticus']	Orthonairovirus qalyubense	Orthonairovirus qalyubense
NC_034502	248053	['Ornithodoros sp.']	 Orthonairovirus bushkeyense	Farallon virus
NC_040770	1810944	['Argas hermanni']	 Orthonairovirus tunisense	Tunis virus
NC_040519	1810947	['Ornithodoros', 'Carios']	 Orthonairovirus zirkuense	Zirqa virus
NC_040512	1810946	['Alectorobius maritimus']	 Orthonairovirus bushkeyense	Great Saltee virus
NC_040460	1810950	['Ixodes uriae']	 Orthonairovirus avalonense	Avalon virus
NC_043440	2170061	['Mus musculus', 'Ornithodoros asperus']	Orthonairovirus artashatense	Orthonairovirus artashatense
NC_043439	1453404	['Mus musculus', 'Haemaphysalis punctata']	 Orthonairovirus buranaense	Burana virus
NC_043434	3052511	['Ixodida', 'Mus musculus', 'Ornithodoros tartakovskyi']	Orthonairovirus chimense	Orthonairovirus chimense
NC_039220	3052537	['Chlorocebus aethiops', 'Mesocricetus auratus', 'Crocidura']	Orthonairovirus thiaforaense	Orthonairovirus thiaforaense
NC_034392	2847812	['Scotophilus kuhlii', 'Carios pusillus']	 Orthonairovirus keterehense	Keterah virus
NC_038709	11596	['Chlorocebus aethiops', 'Ixodes redikorzevi']	 Orthonairovirus hazaraense	Hazara virus
NC_036636	1712570	['Rousettus aegyptiacus', 'Homo sapiens']	 Orthonairovirus kasokeroense	Kasokero virus
NC_034387	194540	['Culicidae', 'Homo sapiens', 'Ovis aries', 'Rhipicephalus appendiculatus', 'Haemaphysalis intermedia', 'Haemaphysalis wellingtoni']	 Orthonairovirus nairobiense	Nairobi sheep disease virus
NC_031291	1608094	['root']	 Orthonairovirus wenzhouense	Wenzhou Tick Virus
NC_031284	1608083	['Homo sapiens', 'Dermacentor marginatus']	 Orthonairovirus tachengense	Tacheng Tick Virus 1
NC_031220	1608068	['root']	 Shaspivirus aranei	Shayang Spider Virus 1
NC_031141	1608060	['root']	 Striwavirus sanxiaense	Sanxia Water Strider Virus 1
NC_031135	1608047	['root']	 Orthonairovirus huangpiense	Huangpi Tick Virus 1
NC_029931	1712572	['Rousettus aegyptiacus']	 Orthonairovirus yogueense	Yogue virus
NC_029124	1615758	['Chlorocebus aethiops', 'Homo sapiens', 'Haemaphysalis flava', 'Haemaphysalis formosensis']	 Orthonairovirus japonicum	Tofla virus
NC_025831	1381104	['Macronycteris gigas']	 Orthonairovirus lusakaense	Leopards Hill virus
NC_005301	3052518	['Homo sapiens', 'Hyalomma excavatum']	Orthonairovirus haemorrhagiae	Orthonairovirus haemorrhagiae
NC_004159	3052514	['Homo sapiens', 'Amblyomma variegatum', 'Rhipicephalus annulatus', 'Rhipicephalus', 'Rhipicephalus decoloratus', 'Hyalomma truncatum', 'Hyalomma rufipes', 'Rhipicephalus geigyi']	Orthonairovirus dugbeense	Orthonairovirus dugbeense
NC_004911	130760	['Homo sapiens']	 H9N2 subtype	Influenza A virus (A/Hong Kong/1073/99(H9N2))
NC_078773	1927799	['Culicidae', 'Aedes albopictus']	 Thogotovirus sinuense	Sinu virus
NC_078651	1428581	['Chlorocebus aethiops', 'Homo sapiens', 'Mesocricetus auratus', 'Mus musculus']	 Thogotovirus upoluense	Upolu virus
NC_078611	2732827	['Salmo salar']	 Sardinovirus pilchardi	Pilchard orthomyxovirus
NC_078599	2654565	['Rhipicephalus microplus']	 Thogotovirus thailandense	Thailand tick thogotovirus
NC_078620	1027466	['Amblyomma', 'Chlorocebus aethiops', 'Bos indicus', 'Mus musculus', 'Rhipicephalus']	 Thogotovirus josense	Jos virus
NC_078584	1618189	['Amblyomma americanum']	 Thogotovirus bourbonense	Bourbon virus
NC_078522	1954184	['Oncorhynchus mykiss', 'Oncorhynchus tshawytscha']	 Mykissvirus tructae	Rainbow trout orthomyxovirus-1
NC_006503	55987	['Salmo salar', 'Oncorhynchus tshawytscha']	Isavirus salaris	Isavirus salaris
